stdout            | warning | The default linear solver fails, the fallback solver with total pivoting is started at time 0.000000. That might raise performance issues, for more information use -lv LOG_LS.
stdout            | info    | Wheel2.Roller1.InPort1.F[2] = 1
stdout            | info    | Wheel2.Roller1.InPort1.F[3] = -0.000357161
stdout            | info    | Wheel2.Roller1.InPort1.M[1] = 0.0173205
stdout            | info    | Wheel2.Roller1.InPort1.M[2] = 2.2553e-18
stdout            | info    | Wheel2.Roller1.InPort1.M[3] = -0.01
stdout            | info    | Wheel2.Roller1.InPort1.P[1] = -1.61237
stdout            | info    | Wheel2.Roller1.InPort1.P[2] = 1
stdout            | info    | Wheel2.Roller1.InPort1.P[3] = -2.0856
stdout            | info    | Wheel2.Roller1.OutPort.T[1,1] = -1.11022e-16
stdout            | info    | Wheel2.Roller1.OutPort.T[1,2] = 0.866025
stdout            | info    | Wheel2.Roller1.OutPort.T[1,3] = -0.5
stdout            | info    | Wheel2.Roller1.OutPort.T[2,1] = 1
stdout            | info    | Wheel2.Roller1.OutPort.T[2,2] = 1.66533e-16
stdout            | info    | Wheel2.Roller1.OutPort.T[2,3] = 0
stdout            | info    | Wheel2.Roller1.OutPort.T[3,1] = 8.32667e-17
stdout            | info    | Wheel2.Roller1.OutPort.T[3,2] = -0.5
stdout            | info    | Wheel2.Roller1.OutPort.T[3,3] = -0.866025
stdout            | info    | Wheel2.Roller1.OutPort.a[1] = 0.0406186
stdout            | info    | Wheel2.Roller1.OutPort.a[2] = 2.31415e-12
stdout            | info    | Wheel2.Roller1.OutPort.a[3] = -0.000357161
stdout            | info    | Wheel2.Roller1.OutPort.epsilon[1] = 0.0173205
stdout            | info    | Wheel2.Roller1.OutPort.epsilon[2] = 7.69118e-19
stdout            | info    | Wheel2.Roller1.OutPort.epsilon[3] = -0.01
stdout            | info    | Wheel2.Roller1.OutPort.omega[1] = 0.1
stdout            | info    | Wheel2.Roller1.OutPort.omega[2] = 0.1
stdout            | info    | Wheel2.Roller1.OutPort.omega[3] = 0.173205
stdout            | info    | Wheel2.Roller1.OutPort.r[1] = -1.61237
stdout            | info    | Wheel2.Roller1.OutPort.r[2] = 1
stdout            | info    | Wheel2.Roller1.OutPort.r[3] = -2.0856
stdout            | info    | Wheel2.Roller1.OutPort.v[1] = -0.13785
stdout            | info    | Wheel2.Roller1.OutPort.v[2] = -0.282843
stdout            | info    | Wheel2.Roller1.OutPort.v[3] = 0.161237
stdout            | info    | Wheel2.Roller2.InPort.F[1] = 0
stdout            | info    | Wheel2.Roller2.InPort.F[2] = -3.27779e-16
stdout            | info    | Wheel2.Roller2.InPort.F[3] = 0
stdout            | info    | Wheel2.Roller2.InPort.M[1] = 0
stdout            | info    | Wheel2.Roller2.InPort.M[2] = 0
stdout            | info    | Wheel2.Roller2.InPort.M[3] = 0
stdout            | info    | Wheel2.Roller2.InPort.P[1] = -2.13339
stdout            | info    | Wheel2.Roller2.InPort.P[2] = 1.70711
stdout            | info    | Wheel2.Roller2.InPort.P[3] = -1.07769
stdout            | info    | Wheel2.Roller2.InPort1.F[1] = 0.0241421
stdout            | info    | Wheel2.Roller2.InPort1.F[2] = 0.971716
stdout            | info    | Wheel2.Roller2.InPort1.F[3] = 0.0418154
stdout            | info    | Wheel2.Roller2.InPort1.M[1] = -1.63752e-12
stdout            | info    | Wheel2.Roller2.InPort1.M[2] = 7.07212e-13
stdout            | info    | Wheel2.Roller2.InPort1.M[3] = -2.83617e-12
stdout            | info    | Wheel2.Roller2.InPort1.P[1] = -1
stdout            | info    | Wheel2.Roller2.InPort1.P[2] = 1.70711
stdout            | info    | Wheel2.Roller2.InPort1.P[3] = -1.73205
stdout            | info    | Wheel2.Roller2.OutPort.T[1,1] = 0.866025
stdout            | info    | Wheel2.Roller2.OutPort.T[1,2] = 1.06058e-16
stdout            | info    | Wheel2.Roller2.OutPort.T[1,3] = -0.5
stdout            | info    | Wheel2.Roller2.OutPort.T[2,1] = 1.22465e-16
stdout            | info    | Wheel2.Roller2.OutPort.T[2,2] = -1
stdout            | info    | Wheel2.Roller2.OutPort.T[2,3] = -6.16298e-33
stdout            | info    | Wheel2.Roller2.OutPort.T[3,1] = -0.5
stdout            | info    | Wheel2.Roller2.OutPort.T[3,2] = -6.12323e-17
stdout            | info    | Wheel2.Roller2.OutPort.T[3,3] = -0.866025
stdout            | info    | Wheel2.Roller2.OutPort.a[1] = 0.0241421
stdout            | info    | Wheel2.Roller2.OutPort.a[2] = -0.0282843
stdout            | info    | Wheel2.Roller2.OutPort.a[3] = 0.0418154
stdout            | info    | Wheel2.Roller2.OutPort.epsilon[1] = -1.63893e-12
stdout            | info    | Wheel2.Roller2.OutPort.epsilon[2] = 7.0721e-13
stdout            | info    | Wheel2.Roller2.OutPort.epsilon[3] = -2.83589e-12
stdout            | info    | Wheel2.Roller2.OutPort.omega[1] = 0.1
stdout            | info    | Wheel2.Roller2.OutPort.omega[2] = 0.1
stdout            | info    | Wheel2.Roller2.OutPort.omega[3] = 0.173205
stdout            | info    | Wheel2.Roller2.OutPort.r[1] = -1
stdout            | info    | Wheel2.Roller2.OutPort.r[2] = 1.70711
stdout            | info    | Wheel2.Roller2.OutPort.r[3] = -1.73205
stdout            | info    | Wheel2.Roller2.OutPort.v[1] = -0.29568
stdout            | info    | Wheel2.Roller2.OutPort.v[2] = -0.141421
stdout            | info    | Wheel2.Roller2.OutPort.v[3] = 0.170711
stdout            | info    | Wheel2.Roller3.InPort.F[1] = 0
stdout            | info    | Wheel2.Roller3.InPort.F[2] = 0
stdout            | info    | Wheel2.Roller3.InPort.F[3] = 0
stdout            | info    | Wheel2.Roller3.InPort.M[1] = 0
stdout            | info    | Wheel2.Roller3.InPort.M[2] = 0
stdout            | info    | Wheel2.Roller3.InPort.M[3] = 0
stdout            | info    | Wheel2.Roller3.InPort.P[1] = -0.387628
stdout            | info    | Wheel2.Roller3.InPort.P[2] = -0.308724
stdout            | info    | Wheel2.Roller3.InPort.P[3] = -1.3785
stdout            | info    | Wheel2.Roller3.InPort1.F[1] = -0.0206186
stdout            | info    | Wheel2.Roller3.InPort1.F[2] = 1
stdout            | info    | Wheel2.Roller3.InPort1.F[3] = 0.0349982
stdout            | info    | Wheel2.Roller3.InPort1.M[1] = 0.0173205
stdout            | info    | Wheel2.Roller3.InPort1.M[2] = 1.64479e-18
stdout            | info    | Wheel2.Roller3.InPort1.M[3] = -0.01
stdout            | info    | Wheel2.Roller3.InPort1.P[1] = -0.387628
stdout            | info    | Wheel2.Roller3.InPort1.P[2] = 1
stdout            | info    | Wheel2.Roller3.InPort1.P[3] = -1.3785
stdout            | info    | Wheel2.Roller3.OutPort.T[1,1] = 4.16334e-17
stdout            | info    | Wheel2.Roller3.OutPort.T[1,2] = -0.866025
stdout            | info    | Wheel2.Roller3.OutPort.T[1,3] = -0.5
stdout            | info    | Wheel2.Roller3.OutPort.T[2,1] = -1
stdout            | info    | Wheel2.Roller3.OutPort.T[2,2] = -1.249e-16
stdout            | info    | Wheel2.Roller3.OutPort.T[2,3] = 0
stdout            | info    | Wheel2.Roller3.OutPort.T[3,1] = -8.32667e-17
stdout            | info    | Wheel2.Roller3.OutPort.T[3,2] = 0.5
stdout            | info    | Wheel2.Roller3.OutPort.T[3,3] = -0.866025
stdout            | info    | Wheel2.Roller3.OutPort.a[1] = -0.0206186
stdout            | info    | Wheel2.Roller3.OutPort.a[2] = -2.31548e-12
stdout            | info    | Wheel2.Roller3.OutPort.a[3] = 0.0349982
stdout            | info    | Wheel2.Roller3.OutPort.epsilon[1] = 0.0173205
stdout            | info    | Wheel2.Roller3.OutPort.epsilon[2] = 4.08204e-19
stdout            | info    | Wheel2.Roller3.OutPort.epsilon[3] = -0.01
stdout            | info    | Wheel2.Roller3.OutPort.omega[1] = 0.1
stdout            | info    | Wheel2.Roller3.OutPort.omega[2] = 0.1
stdout            | info    | Wheel2.Roller3.OutPort.omega[3] = 0.173205
stdout            | info    | Wheel2.Roller3.OutPort.r[1] = -0.387628
stdout            | info    | Wheel2.Roller3.OutPort.r[2] = 1
stdout            | info    | Wheel2.Roller3.OutPort.r[3] = -1.3785
stdout            | info    | Wheel2.Roller3.OutPort.v[1] = -0.20856
stdout            | info    | Wheel2.Roller3.OutPort.v[2] = 1.38778e-17
stdout            | info    | Wheel2.Roller3.OutPort.v[3] = 0.0387628
stdout            | info    | Wheel2.Wheel.InPort.F[1] = 0.05
stdout            | info    | Wheel2.Wheel.InPort.F[2] = -3.33333
stdout            | info    | Wheel2.Wheel.InPort.F[3] = 0.0866025
stdout            | info    | Wheel2.Wheel.InPort.M[1] = 0.0866025
stdout            | info    | Wheel2.Wheel.InPort.M[2] = 2.82885e-12
stdout            | info    | Wheel2.Wheel.InPort.M[3] = -0.05
stdout            | info    | Wheel2.Wheel.InPort.P[1] = -1
stdout            | info    | Wheel2.Wheel.InPort.P[2] = 1
stdout            | info    | Wheel2.Wheel.InPort.P[3] = -1.73205
stdout            | info    | Wheel2.Wheel.InPort1.F[1] = 0.00414214
stdout            | info    | Wheel2.Wheel.InPort1.F[2] = 7.30505
stdout            | info    | Wheel2.Wheel.InPort1.F[3] = 0.00717439
stdout            | info    | Wheel2.Wheel.InPort1.M[1] = -1.71978e-12
stdout            | info    | Wheel2.Wheel.InPort1.M[2] = -7.07215e-13
stdout            | info    | Wheel2.Wheel.InPort1.M[3] = -2.97834e-12
stdout            | info    | Wheel2.Wheel.InPort1.P[1] = -1
stdout            | info    | Wheel2.Wheel.InPort1.P[2] = 0.292893
stdout            | info    | Wheel2.Wheel.InPort1.P[3] = -1.73205
stdout            | info    | Wheel2.Wheel.InPort2.F[1] = -0.0406186
stdout            | info    | Wheel2.Wheel.InPort2.F[2] = -1
stdout            | info    | Wheel2.Wheel.InPort2.F[3] = 0.000357161
stdout            | info    | Wheel2.Wheel.InPort2.M[1] = -0.0173205
stdout            | info    | Wheel2.Wheel.InPort2.M[2] = -2.2553e-18
stdout            | info    | Wheel2.Wheel.InPort2.M[3] = 0.01
stdout            | info    | Wheel2.Wheel.InPort2.P[1] = -1.61237
stdout            | info    | Wheel2.Wheel.InPort2.P[2] = 1
stdout            | info    | Wheel2.Wheel.InPort2.P[3] = -1.3785
stdout            | info    | Wheel2.Wheel.InPort3.F[1] = -0.0241421
stdout            | info    | Wheel2.Wheel.InPort3.F[2] = -0.971716
stdout            | info    | Wheel2.Wheel.InPort3.F[3] = -0.0418154
stdout            | info    | Wheel2.Wheel.InPort3.M[1] = 1.63752e-12
stdout            | info    | Wheel2.Wheel.InPort3.M[2] = -7.07212e-13
stdout            | info    | Wheel2.Wheel.InPort3.M[3] = 2.83617e-12
stdout            | info    | Wheel2.Wheel.InPort3.P[1] = -1
stdout            | info    | Wheel2.Wheel.InPort3.P[2] = 1.70711
stdout            | info    | Wheel2.Wheel.InPort3.P[3] = -1.73205
stdout            | info    | Wheel2.Wheel.InPort4.F[1] = 0.0206186
stdout            | info    | Wheel2.Wheel.InPort4.F[2] = -1
stdout            | info    | Wheel2.Wheel.InPort4.F[3] = -0.0349982
stdout            | info    | Wheel2.Wheel.InPort4.M[1] = -0.0173205
stdout            | info    | Wheel2.Wheel.InPort4.M[2] = -1.64479e-18
stdout            | info    | Wheel2.Wheel.InPort4.M[3] = 0.01
stdout            | info    | Wheel2.Wheel.InPort4.P[1] = -0.387628
stdout            | info    | Wheel2.Wheel.InPort4.P[2] = 1
stdout            | info    | Wheel2.Wheel.InPort4.P[3] = -2.0856
stdout            | info    | Wheel2.Wheel.OutPort.T[1,1] = -0.866025
stdout            | info    | Wheel2.Wheel.OutPort.T[1,2] = 0
stdout            | info    | Wheel2.Wheel.OutPort.T[1,3] = -0.5
stdout            | info    | Wheel2.Wheel.OutPort.T[2,1] = 0
stdout            | info    | Wheel2.Wheel.OutPort.T[2,2] = 1
stdout            | info    | Wheel2.Wheel.OutPort.T[2,3] = 0
stdout            | info    | Wheel2.Wheel.OutPort.T[3,1] = 0.5
stdout            | info    | Wheel2.Wheel.OutPort.T[3,2] = 0
stdout            | info    | Wheel2.Wheel.OutPort.T[3,3] = -0.866025
stdout            | info    | Wheel2.Wheel.OutPort.a[1] = 0.01
stdout            | info    | Wheel2.Wheel.OutPort.a[2] = 4.996e-15
stdout            | info    | Wheel2.Wheel.OutPort.a[3] = 0.0173205
stdout            | info    | Wheel2.Wheel.OutPort.epsilon[1] = 0.0173205
stdout            | info    | Wheel2.Wheel.OutPort.epsilon[2] = 7.07212e-13
stdout            | info    | Wheel2.Wheel.OutPort.epsilon[3] = -0.01
stdout            | info    | Wheel2.Wheel.OutPort.omega[1] = 0.1
stdout            | info    | Wheel2.Wheel.OutPort.omega[2] = 0.1
stdout            | info    | Wheel2.Wheel.OutPort.omega[3] = 0.173205
stdout            | info    | Wheel2.Wheel.OutPort.r[1] = -1
stdout            | info    | Wheel2.Wheel.OutPort.r[2] = 1
stdout            | info    | Wheel2.Wheel.OutPort.r[3] = -1.73205
stdout            | info    | Wheel2.Wheel.OutPort.v[1] = -0.173205
stdout            | info    | Wheel2.Wheel.OutPort.v[2] = -0.141421
stdout            | info    | Wheel2.Wheel.OutPort.v[3] = 0.1
stdout            | info    | Wheel3.Contact0.InPortA.T[1,1] = 1
stdout            | info    | Wheel3.Contact0.InPortA.T[1,2] = 0
stdout            | info    | Wheel3.Contact0.InPortA.T[1,3] = 0
stdout            | info    | Wheel3.Contact0.InPortA.T[2,1] = 0
stdout            | info    | Wheel3.Contact0.InPortA.T[2,2] = 1
stdout            | info    | Wheel3.Contact0.InPortA.T[2,3] = 0
stdout            | info    | Wheel3.Contact0.InPortA.T[3,1] = 0
stdout            | info    | Wheel3.Contact0.InPortA.T[3,2] = 0
stdout            | info    | Wheel3.Contact0.InPortA.T[3,3] = 1
stdout            | info    | Wheel3.Contact0.InPortA.a[1] = 0
stdout            | info    | Wheel3.Contact0.InPortA.a[2] = 0
stdout            | info    | Wheel3.Contact0.InPortA.a[3] = 0
stdout            | info    | Wheel3.Contact0.InPortA.epsilon[1] = 0
stdout            | info    | Wheel3.Contact0.InPortA.epsilon[2] = 0
stdout            | info    | Wheel3.Contact0.InPortA.epsilon[3] = 0
stdout            | info    | Wheel3.Contact0.InPortA.omega[1] = 0
stdout            | info    | Wheel3.Contact0.InPortA.omega[2] = 0
stdout            | info    | Wheel3.Contact0.InPortA.omega[3] = 0
stdout            | info    | Wheel3.Contact0.InPortA.r[1] = 0
stdout            | info    | Wheel3.Contact0.InPortA.r[2] = 0
stdout            | info    | Wheel3.Contact0.InPortA.r[3] = 0
stdout            | info    | Wheel3.Contact0.InPortA.v[1] = 0
stdout            | info    | Wheel3.Contact0.InPortA.v[2] = 0
stdout            | info    | Wheel3.Contact0.InPortA.v[3] = 0
stdout            | info    | Wheel3.Contact0.InPortB.T[1,1] = 0.866025
stdout            | info    | Wheel3.Contact0.InPortB.T[1,2] = 0
stdout            | info    | Wheel3.Contact0.InPortB.T[1,3] = -0.5
stdout            | info    | Wheel3.Contact0.InPortB.T[2,1] = 0
stdout            | info    | Wheel3.Contact0.InPortB.T[2,2] = 1
stdout            | info    | Wheel3.Contact0.InPortB.T[2,3] = 0
stdout            | info    | Wheel3.Contact0.InPortB.T[3,1] = 0.5
stdout            | info    | Wheel3.Contact0.InPortB.T[3,2] = 0
stdout            | info    | Wheel3.Contact0.InPortB.T[3,3] = 0.866025
stdout            | info    | Wheel3.Contact0.InPortB.a[1] = -0.00414214
stdout            | info    | Wheel3.Contact0.InPortB.a[2] = 0.0282843
stdout            | info    | Wheel3.Contact0.InPortB.a[3] = 0.00717439
stdout            | info    | Wheel3.Contact0.InPortB.r[1] = -1
stdout            | info    | Wheel3.Contact0.InPortB.r[2] = 0.292893
stdout            | info    | Wheel3.Contact0.InPortB.r[3] = 1.73205
stdout            | info    | Wheel3.Contact0.InPortB.v[1] = 0.0507306
stdout            | info    | Wheel3.Contact0.InPortB.v[2] = -0.141421
stdout            | info    | Wheel3.Contact0.InPortB.v[3] = 0.0292893
stdout            | info    | Wheel3.Contact0.OutPortA.F[1] = -0
stdout            | info    | Wheel3.Contact0.OutPortA.F[2] = -8.33333
stdout            | info    | Wheel3.Contact0.OutPortA.F[3] = 5.78241e-12
stdout            | info    | Wheel3.Contact0.OutPortA.P[1] = -1
stdout            | info    | Wheel3.Contact0.OutPortA.P[2] = 0
stdout            | info    | Wheel3.Contact0.OutPortA.P[3] = 1.73205
stdout            | info    | Wheel3.Contact0.OutPortB.P[1] = -1
stdout            | info    | Wheel3.Contact0.OutPortB.P[2] = 0
stdout            | info    | Wheel3.Contact0.OutPortB.P[3] = 1.73205
stdout            | info    | Wheel3.Contact0.n1k[1] = -0.5
stdout            | info    | Wheel3.Contact0.n1k[2] = 0
stdout            | info    | Wheel3.Contact0.n1k[3] = 0.866025
stdout            | info    | Wheel3.Contact0.rA[1] = -1
stdout            | info    | Wheel3.Contact0.rA[3] = 1.73205
stdout            | info    | Wheel3.Contact0.vB[1] = 0
stdout            | info    | Wheel3.Contact0.vB[2] = -0.141421
stdout            | info    | Wheel3.Contact0.vB[3] = 6.93889e-18
stdout            | info    | Wheel3.Contact1.InPortA.T[1,1] = 1
stdout            | info    | Wheel3.Contact1.InPortA.T[1,2] = 0
stdout            | info    | Wheel3.Contact1.InPortA.T[1,3] = 0
stdout            | info    | Wheel3.Contact1.InPortA.T[2,1] = 0
stdout            | info    | Wheel3.Contact1.InPortA.T[2,2] = 1
stdout            | info    | Wheel3.Contact1.InPortA.T[2,3] = 0
stdout            | info    | Wheel3.Contact1.InPortA.T[3,1] = 0
stdout            | info    | Wheel3.Contact1.InPortA.T[3,2] = 0
stdout            | info    | Wheel3.Contact1.InPortA.T[3,3] = 1
stdout            | info    | Wheel3.Contact1.InPortA.a[1] = 0
stdout            | info    | Wheel3.Contact1.InPortA.a[2] = 0
stdout            | info    | Wheel3.Contact1.InPortA.a[3] = 0
stdout            | info    | Wheel3.Contact1.InPortA.epsilon[1] = 0
stdout            | info    | Wheel3.Contact1.InPortA.epsilon[2] = 0
stdout            | info    | Wheel3.Contact1.InPortA.epsilon[3] = 0
stdout            | info    | Wheel3.Contact1.InPortA.omega[1] = 0
stdout            | info    | Wheel3.Contact1.InPortA.omega[2] = 0
stdout            | info    | Wheel3.Contact1.InPortA.omega[3] = 0
stdout            | info    | Wheel3.Contact1.InPortA.r[1] = 0
stdout            | info    | Wheel3.Contact1.InPortA.r[2] = 0
stdout            | info    | Wheel3.Contact1.InPortA.r[3] = 0
stdout            | info    | Wheel3.Contact1.InPortA.v[1] = 0
stdout            | info    | Wheel3.Contact1.InPortA.v[2] = 0
stdout            | info    | Wheel3.Contact1.InPortA.v[3] = 0
stdout            | info    | Wheel3.Contact1.InPortB.T[1,1] = 1.66533e-16
stdout            | info    | Wheel3.Contact1.InPortB.T[1,2] = -0.866025
stdout            | info    | Wheel3.Contact1.InPortB.T[1,3] = -0.5
stdout            | info    | Wheel3.Contact1.InPortB.T[2,1] = 1
stdout            | info    | Wheel3.Contact1.InPortB.T[2,2] = 1.66533e-16
stdout            | info    | Wheel3.Contact1.InPortB.T[2,3] = 0
stdout            | info    | Wheel3.Contact1.InPortB.T[3,1] = 5.55112e-17
stdout            | info    | Wheel3.Contact1.InPortB.T[3,2] = -0.5
stdout            | info    | Wheel3.Contact1.InPortB.T[3,3] = 0.866025
stdout            | info    | Wheel3.Contact1.InPortB.a[1] = -0.0206186
stdout            | info    | Wheel3.Contact1.InPortB.a[2] = -2.9321e-13
stdout            | info    | Wheel3.Contact1.InPortB.a[3] = -0.0349982
stdout            | info    | Wheel3.Contact1.InPortB.r[1] = -0.387628
stdout            | info    | Wheel3.Contact1.InPortB.r[2] = 1
stdout            | info    | Wheel3.Contact1.InPortB.r[3] = 1.3785
stdout            | info    | Wheel3.Contact1.InPortB.v[1] = 0.20856
stdout            | info    | Wheel3.Contact1.InPortB.v[2] = -0.282843
stdout            | info    | Wheel3.Contact1.InPortB.v[3] = 0.0387628
stdout            | info    | Wheel3.Contact1.OutPortA.F[1] = -0
stdout            | info    | Wheel3.Contact1.OutPortA.F[2] = -0
stdout            | info    | Wheel3.Contact1.OutPortA.F[3] = -0
stdout            | info    | Wheel3.Contact1.OutPortA.P[1] = -0.387628
stdout            | info    | Wheel3.Contact1.OutPortA.P[2] = 0
stdout            | info    | Wheel3.Contact1.OutPortA.P[3] = 1.3785
stdout            | info    | Wheel3.Contact1.OutPortB.P[1] = -0.387628
stdout            | info    | Wheel3.Contact1.OutPortB.P[2] = -0.308724
stdout            | info    | Wheel3.Contact1.OutPortB.P[3] = 1.3785
stdout            | info    | Wheel3.Contact1.n1k[1] = -0.5
stdout            | info    | Wheel3.Contact1.n1k[2] = 0
stdout            | info    | Wheel3.Contact1.n1k[3] = 0.866025
stdout            | info    | Wheel3.Contact1.rA[1] = -0.387628
stdout            | info    | Wheel3.Contact1.rA[3] = 1.3785
stdout            | info    | Wheel3.Contact1.vB[1] = -0.0181173
stdout            | info    | Wheel3.Contact1.vB[2] = -0.282843
stdout            | info    | Wheel3.Contact1.vB[3] = -0.0921097
stdout            | info    | Wheel3.Contact2.InPortA.T[1,1] = 1
stdout            | info    | Wheel3.Contact2.InPortA.T[1,2] = 0
stdout            | info    | Wheel3.Contact2.InPortA.T[1,3] = 0
stdout            | info    | Wheel3.Contact2.InPortA.T[2,1] = 0
stdout            | info    | Wheel3.Contact2.InPortA.T[2,2] = 1
stdout            | info    | Wheel3.Contact2.InPortA.T[2,3] = 0
stdout            | info    | Wheel3.Contact2.InPortA.T[3,1] = 0
stdout            | info    | Wheel3.Contact2.InPortA.T[3,2] = 0
stdout            | info    | Wheel3.Contact2.InPortA.T[3,3] = 1
stdout            | info    | Wheel3.Contact2.InPortA.a[1] = 0
stdout            | info    | Wheel3.Contact2.InPortA.a[2] = 0
stdout            | info    | Wheel3.Contact2.InPortA.a[3] = 0
stdout            | info    | Wheel3.Contact2.InPortA.epsilon[1] = 0
stdout            | info    | Wheel3.Contact2.InPortA.epsilon[2] = 0
stdout            | info    | Wheel3.Contact2.InPortA.epsilon[3] = 0
stdout            | info    | Wheel3.Contact2.InPortA.omega[1] = 0
stdout            | info    | Wheel3.Contact2.InPortA.omega[2] = 0
stdout            | info    | Wheel3.Contact2.InPortA.omega[3] = 0
stdout            | info    | Wheel3.Contact2.InPortA.r[1] = 0
stdout            | info    | Wheel3.Contact2.InPortA.r[2] = 0
stdout            | info    | Wheel3.Contact2.InPortA.r[3] = 0
stdout            | info    | Wheel3.Contact2.InPortA.v[1] = 0
stdout            | info    | Wheel3.Contact2.InPortA.v[2] = 0
stdout            | info    | Wheel3.Contact2.InPortA.v[3] = 0
stdout            | info    | Wheel3.Contact2.InPortB.T[1,1] = -0.866025
stdout            | info    | Wheel3.Contact2.InPortB.T[1,2] = -1.06058e-16
stdout            | info    | Wheel3.Contact2.InPortB.T[1,3] = -0.5
stdout            | info    | Wheel3.Contact2.InPortB.T[2,1] = 1.22465e-16
stdout            | info    | Wheel3.Contact2.InPortB.T[2,2] = -1
stdout            | info    | Wheel3.Contact2.InPortB.T[2,3] = 0
stdout            | info    | Wheel3.Contact2.InPortB.T[3,1] = -0.5
stdout            | info    | Wheel3.Contact2.InPortB.T[3,2] = -6.12323e-17
stdout            | info    | Wheel3.Contact2.InPortB.T[3,3] = 0.866025
stdout            | info    | Wheel3.Contact2.InPortB.a[1] = 0.0241421
stdout            | info    | Wheel3.Contact2.InPortB.a[2] = -0.0282843
stdout            | info    | Wheel3.Contact2.InPortB.a[3] = -0.0418154
stdout            | info    | Wheel3.Contact2.InPortB.r[1] = -1
stdout            | info    | Wheel3.Contact2.InPortB.r[2] = 1.70711
stdout            | info    | Wheel3.Contact2.InPortB.r[3] = 1.73205
stdout            | info    | Wheel3.Contact2.InPortB.v[1] = 0.29568
stdout            | info    | Wheel3.Contact2.InPortB.v[2] = -0.141421
stdout            | info    | Wheel3.Contact2.InPortB.v[3] = 0.170711
stdout            | info    | Wheel3.Contact2.OutPortA.F[1] = -0
stdout            | info    | Wheel3.Contact2.OutPortA.F[2] = -2.91612e-17
stdout            | info    | Wheel3.Contact2.OutPortA.F[3] = -0
stdout            | info    | Wheel3.Contact2.OutPortA.P[1] = 0.133389
stdout            | info    | Wheel3.Contact2.OutPortA.P[2] = 0
stdout            | info    | Wheel3.Contact2.OutPortA.P[3] = 2.38641
stdout            | info    | Wheel3.Contact2.OutPortB.P[1] = 0.133389
stdout            | info    | Wheel3.Contact2.OutPortB.P[2] = 1.70711
stdout            | info    | Wheel3.Contact2.OutPortB.P[3] = 2.38641
stdout            | info    | Wheel3.Contact2.n1k[1] = -0.5
stdout            | info    | Wheel3.Contact2.n1k[2] = 0
stdout            | info    | Wheel3.Contact2.n1k[3] = 0.866025
stdout            | info    | Wheel3.Contact2.rA[1] = 0.133389
stdout            | info    | Wheel3.Contact2.rA[3] = 2.38641
stdout            | info    | Wheel3.Contact2.vB[1] = 0.361116
stdout            | info    | Wheel3.Contact2.vB[2] = -0.403166
stdout            | info    | Wheel3.Contact2.vB[3] = 0.0573718
stdout            | info    | Wheel3.Contact3.InPortA.T[1,1] = 1
stdout            | info    | Wheel3.Contact3.InPortA.T[1,2] = 0
stdout            | info    | Wheel3.Contact3.InPortA.T[1,3] = 0
stdout            | info    | Wheel3.Contact3.InPortA.T[2,1] = 0
stdout            | info    | Wheel3.Contact3.InPortA.T[2,2] = 1
stdout            | info    | Wheel3.Contact3.InPortA.T[2,3] = 0
stdout            | info    | Wheel3.Contact3.InPortA.T[3,1] = 0
stdout            | info    | Wheel3.Contact3.InPortA.T[3,2] = 0
stdout            | info    | Wheel3.Contact3.InPortA.T[3,3] = 1
stdout            | info    | Wheel3.Contact3.InPortA.a[1] = 0
stdout            | info    | Wheel3.Contact3.InPortA.a[2] = 0
stdout            | info    | Wheel3.Contact3.InPortA.a[3] = 0
stdout            | info    | Wheel3.Contact3.InPortA.epsilon[1] = 0
stdout            | info    | Wheel3.Contact3.InPortA.epsilon[2] = 0
stdout            | info    | Wheel3.Contact3.InPortA.epsilon[3] = 0
stdout            | info    | Wheel3.Contact3.InPortA.omega[1] = 0
stdout            | info    | Wheel3.Contact3.InPortA.omega[2] = 0
stdout            | info    | Wheel3.Contact3.InPortA.omega[3] = 0
stdout            | info    | Wheel3.Contact3.InPortA.r[1] = 0
stdout            | info    | Wheel3.Contact3.InPortA.r[2] = 0
stdout            | info    | Wheel3.Contact3.InPortA.r[3] = 0
stdout            | info    | Wheel3.Contact3.InPortA.v[1] = 0
stdout            | info    | Wheel3.Contact3.InPortA.v[2] = 0
stdout            | info    | Wheel3.Contact3.InPortA.v[3] = 0
stdout            | info    | Wheel3.Contact3.InPortB.T[1,1] = -1.66533e-16
stdout            | info    | Wheel3.Contact3.InPortB.T[1,2] = 0.866025
stdout            | info    | Wheel3.Contact3.InPortB.T[1,3] = -0.5
stdout            | info    | Wheel3.Contact3.InPortB.T[2,1] = -1
stdout            | info    | Wheel3.Contact3.InPortB.T[2,2] = -1.66533e-16
stdout            | info    | Wheel3.Contact3.InPortB.T[2,3] = 0
stdout            | info    | Wheel3.Contact3.InPortB.T[3,1] = -5.55112e-17
stdout            | info    | Wheel3.Contact3.InPortB.T[3,2] = 0.5
stdout            | info    | Wheel3.Contact3.InPortB.T[3,3] = 0.866025
stdout            | info    | Wheel3.Contact3.InPortB.a[1] = 0.0406186
stdout            | info    | Wheel3.Contact3.InPortB.a[2] = 2.92655e-13
stdout            | info    | Wheel3.Contact3.InPortB.a[3] = 0.000357161
stdout            | info    | Wheel3.Contact3.InPortB.r[1] = -1.61237
stdout            | info    | Wheel3.Contact3.InPortB.r[2] = 1
stdout            | info    | Wheel3.Contact3.InPortB.r[3] = 2.0856
