stdout            | warning | The default linear solver fails, the fallback solver with total pivoting is started at time 0.000000. That might raise performance issues, for more information use -lv LOG_LS.
stdout            | info    | Wheel2.Joint0.InPortA.r[2] = 0.292893
stdout            | info    | Wheel2.Joint0.InPortA.r[3] = -1.73205
stdout            | info    | Wheel2.Joint0.InPortA.v[1] = -0.0507306
stdout            | info    | Wheel2.Joint0.InPortA.v[2] = -0.141421
stdout            | info    | Wheel2.Joint0.InPortA.v[3] = 0.0292893
stdout            | info    | Wheel2.Joint0.InPortB.T[1,1] = -0.866025
stdout            | info    | Wheel2.Joint0.InPortB.T[1,2] = 0
stdout            | info    | Wheel2.Joint0.InPortB.T[1,3] = -0.5
stdout            | info    | Wheel2.Joint0.InPortB.T[2,1] = 0
stdout            | info    | Wheel2.Joint0.InPortB.T[2,2] = 1
stdout            | info    | Wheel2.Joint0.InPortB.T[2,3] = 0
stdout            | info    | Wheel2.Joint0.InPortB.T[3,1] = 0.5
stdout            | info    | Wheel2.Joint0.InPortB.T[3,2] = 0
stdout            | info    | Wheel2.Joint0.InPortB.T[3,3] = -0.866025
stdout            | info    | Wheel2.Joint0.InPortB.a[1] = 0.01
stdout            | info    | Wheel2.Joint0.InPortB.a[2] = 0
stdout            | info    | Wheel2.Joint0.InPortB.a[3] = 0.0173205
stdout            | info    | Wheel2.Joint0.InPortB.epsilon[1] = 0.0173205
stdout            | info    | Wheel2.Joint0.InPortB.epsilon[2] = -3.16847e-13
stdout            | info    | Wheel2.Joint0.InPortB.epsilon[3] = -0.01
stdout            | info    | Wheel2.Joint0.InPortB.omega[1] = 0.1
stdout            | info    | Wheel2.Joint0.InPortB.omega[2] = 0.1
stdout            | info    | Wheel2.Joint0.InPortB.omega[3] = 0.173205
stdout            | info    | Wheel2.Joint0.InPortB.r[1] = -1
stdout            | info    | Wheel2.Joint0.InPortB.r[2] = 1
stdout            | info    | Wheel2.Joint0.InPortB.r[3] = -1.73205
stdout            | info    | Wheel2.Joint0.InPortB.v[1] = -0.173205
stdout            | info    | Wheel2.Joint0.InPortB.v[2] = -0.141421
stdout            | info    | Wheel2.Joint0.InPortB.v[3] = 0.1
stdout            | info    | Wheel2.Joint0.OutPortA.F[1] = -0.00414214
stdout            | info    | Wheel2.Joint0.OutPortA.F[2] = -7.30505
stdout            | info    | Wheel2.Joint0.OutPortA.F[3] = -0.00717439
stdout            | info    | Wheel2.Joint0.OutPortA.M[1] = -1.12715e-12
stdout            | info    | Wheel2.Joint0.OutPortA.M[2] = -3.16845e-13
stdout            | info    | Wheel2.Joint0.OutPortA.M[3] = -1.95179e-12
stdout            | info    | Wheel2.Joint0.OutPortA.P[1] = -1
stdout            | info    | Wheel2.Joint0.OutPortA.P[2] = 0.292893
stdout            | info    | Wheel2.Joint0.OutPortA.P[3] = -1.73205
stdout            | info    | Wheel2.Joint0.OutPortB.P[1] = -1
stdout            | info    | Wheel2.Joint0.OutPortB.P[2] = 0.292893
stdout            | info    | Wheel2.Joint0.OutPortB.P[3] = -1.73205
stdout            | info    | Wheel2.Joint0.vB[1] = -0.0507306
stdout            | info    | Wheel2.Joint0.vB[2] = -0.141421
stdout            | info    | Wheel2.Joint0.vB[3] = 0.0292893
stdout            | info    | Wheel2.Joint1.InPortA.T[1,1] = -1.17961e-16
stdout            | info    | Wheel2.Joint1.InPortA.T[1,2] = 0.866025
stdout            | info    | Wheel2.Joint1.InPortA.T[1,3] = -0.5
stdout            | info    | Wheel2.Joint1.InPortA.T[2,1] = 1
stdout            | info    | Wheel2.Joint1.InPortA.T[2,2] = 1.04083e-16
stdout            | info    | Wheel2.Joint1.InPortA.T[2,3] = 0
stdout            | info    | Wheel2.Joint1.InPortA.T[3,1] = 1.11022e-16
stdout            | info    | Wheel2.Joint1.InPortA.T[3,2] = -0.5
stdout            | info    | Wheel2.Joint1.InPortA.T[3,3] = -0.866025
stdout            | info    | Wheel2.Joint1.InPortA.a[1] = 0.0406186
stdout            | info    | Wheel2.Joint1.InPortA.a[2] = -1.51701e-12
stdout            | info    | Wheel2.Joint1.InPortA.a[3] = -0.000357161
stdout            | info    | Wheel2.Joint1.InPortA.epsilon[1] = 0.0173205
stdout            | info    | Wheel2.Joint1.InPortA.epsilon[2] = 4.45754e-19
stdout            | info    | Wheel2.Joint1.InPortA.epsilon[3] = -0.01
stdout            | info    | Wheel2.Joint1.InPortA.omega[1] = 0.1
stdout            | info    | Wheel2.Joint1.InPortA.omega[2] = 0.1
stdout            | info    | Wheel2.Joint1.InPortA.omega[3] = 0.173205
stdout            | info    | Wheel2.Joint1.InPortA.r[1] = -1.61237
stdout            | info    | Wheel2.Joint1.InPortA.r[2] = 1
stdout            | info    | Wheel2.Joint1.InPortA.r[3] = -2.0856
stdout            | info    | Wheel2.Joint1.InPortA.v[1] = -0.13785
stdout            | info    | Wheel2.Joint1.InPortA.v[2] = -0.282843
stdout            | info    | Wheel2.Joint1.InPortA.v[3] = 0.161237
stdout            | info    | Wheel2.Joint1.InPortB.T[1,1] = -0.866025
stdout            | info    | Wheel2.Joint1.InPortB.T[1,2] = 0
stdout            | info    | Wheel2.Joint1.InPortB.T[1,3] = -0.5
stdout            | info    | Wheel2.Joint1.InPortB.T[2,1] = 0
stdout            | info    | Wheel2.Joint1.InPortB.T[2,2] = 1
stdout            | info    | Wheel2.Joint1.InPortB.T[2,3] = 0
stdout            | info    | Wheel2.Joint1.InPortB.T[3,1] = 0.5
stdout            | info    | Wheel2.Joint1.InPortB.T[3,2] = 0
stdout            | info    | Wheel2.Joint1.InPortB.T[3,3] = -0.866025
stdout            | info    | Wheel2.Joint1.InPortB.a[1] = 0.01
stdout            | info    | Wheel2.Joint1.InPortB.a[2] = 0
stdout            | info    | Wheel2.Joint1.InPortB.a[3] = 0.0173205
stdout            | info    | Wheel2.Joint1.InPortB.epsilon[1] = 0.0173205
stdout            | info    | Wheel2.Joint1.InPortB.epsilon[2] = -3.16847e-13
stdout            | info    | Wheel2.Joint1.InPortB.epsilon[3] = -0.01
stdout            | info    | Wheel2.Joint1.InPortB.omega[1] = 0.1
stdout            | info    | Wheel2.Joint1.InPortB.omega[2] = 0.1
stdout            | info    | Wheel2.Joint1.InPortB.omega[3] = 0.173205
stdout            | info    | Wheel2.Joint1.InPortB.r[1] = -1
stdout            | info    | Wheel2.Joint1.InPortB.r[2] = 1
stdout            | info    | Wheel2.Joint1.InPortB.r[3] = -1.73205
stdout            | info    | Wheel2.Joint1.InPortB.v[1] = -0.173205
stdout            | info    | Wheel2.Joint1.InPortB.v[2] = -0.141421
stdout            | info    | Wheel2.Joint1.InPortB.v[3] = 0.1
stdout            | info    | Wheel2.Joint1.OutPortA.F[1] = 0.0406186
stdout            | info    | Wheel2.Joint1.OutPortA.F[2] = 1
stdout            | info    | Wheel2.Joint1.OutPortA.F[3] = -0.000357161
stdout            | info    | Wheel2.Joint1.OutPortA.M[1] = 0.0173205
stdout            | info    | Wheel2.Joint1.OutPortA.M[2] = 3.99891e-18
stdout            | info    | Wheel2.Joint1.OutPortA.M[3] = -0.01
stdout            | info    | Wheel2.Joint1.OutPortA.P[1] = -1.61237
stdout            | info    | Wheel2.Joint1.OutPortA.P[2] = 1
stdout            | info    | Wheel2.Joint1.OutPortA.P[3] = -2.0856
stdout            | info    | Wheel2.Joint1.OutPortB.P[1] = -1.61237
stdout            | info    | Wheel2.Joint1.OutPortB.P[2] = 1
stdout            | info    | Wheel2.Joint1.OutPortB.P[3] = -1.3785
stdout            | info    | Wheel2.Joint1.vB[1] = -0.13785
stdout            | info    | Wheel2.Joint1.vB[2] = -0.282843
stdout            | info    | Wheel2.Joint1.vB[3] = 0.161237
stdout            | info    | Wheel2.Joint2.InPortA.T[1,1] = 0.866025
stdout            | info    | Wheel2.Joint2.InPortA.T[1,2] = 1.06058e-16
stdout            | info    | Wheel2.Joint2.InPortA.T[1,3] = -0.5
stdout            | info    | Wheel2.Joint2.InPortA.T[2,1] = 1.22465e-16
stdout            | info    | Wheel2.Joint2.InPortA.T[2,2] = -1
stdout            | info    | Wheel2.Joint2.InPortA.T[2,3] = 0
stdout            | info    | Wheel2.Joint2.InPortA.T[3,1] = -0.5
stdout            | info    | Wheel2.Joint2.InPortA.T[3,2] = -6.12323e-17
stdout            | info    | Wheel2.Joint2.InPortA.T[3,3] = -0.866025
stdout            | info    | Wheel2.Joint2.InPortA.a[1] = 0.0241421
stdout            | info    | Wheel2.Joint2.InPortA.a[2] = -0.0282843
stdout            | info    | Wheel2.Joint2.InPortA.a[3] = 0.0418154
stdout            | info    | Wheel2.Joint2.InPortA.epsilon[1] = 1.07244e-12
stdout            | info    | Wheel2.Joint2.InPortA.epsilon[2] = -3.16852e-13
stdout            | info    | Wheel2.Joint2.InPortA.epsilon[3] = 1.85889e-12
stdout            | info    | Wheel2.Joint2.InPortA.omega[1] = 0.1
stdout            | info    | Wheel2.Joint2.InPortA.omega[2] = 0.1
stdout            | info    | Wheel2.Joint2.InPortA.omega[3] = 0.173205
stdout            | info    | Wheel2.Joint2.InPortA.r[1] = -1
stdout            | info    | Wheel2.Joint2.InPortA.r[2] = 1.70711
stdout            | info    | Wheel2.Joint2.InPortA.r[3] = -1.73205
stdout            | info    | Wheel2.Joint2.InPortA.v[1] = -0.29568
stdout            | info    | Wheel2.Joint2.InPortA.v[2] = -0.141421
stdout            | info    | Wheel2.Joint2.InPortA.v[3] = 0.170711
stdout            | info    | Wheel2.Joint2.InPortB.T[1,1] = -0.866025
stdout            | info    | Wheel2.Joint2.InPortB.T[1,2] = 0
stdout            | info    | Wheel2.Joint2.InPortB.T[1,3] = -0.5
stdout            | info    | Wheel2.Joint2.InPortB.T[2,1] = 0
stdout            | info    | Wheel2.Joint2.InPortB.T[2,2] = 1
stdout            | info    | Wheel2.Joint2.InPortB.T[2,3] = 0
stdout            | info    | Wheel2.Joint2.InPortB.T[3,1] = 0.5
stdout            | info    | Wheel2.Joint2.InPortB.T[3,2] = 0
stdout            | info    | Wheel2.Joint2.InPortB.T[3,3] = -0.866025
stdout            | info    | Wheel2.Joint2.InPortB.a[1] = 0.01
stdout            | info    | Wheel2.Joint2.InPortB.a[2] = 0
stdout            | info    | Wheel2.Joint2.InPortB.a[3] = 0.0173205
stdout            | info    | Wheel2.Joint2.InPortB.epsilon[1] = 0.0173205
stdout            | info    | Wheel2.Joint2.InPortB.epsilon[2] = -3.16847e-13
stdout            | info    | Wheel2.Joint2.InPortB.epsilon[3] = -0.01
stdout            | info    | Wheel2.Joint2.InPortB.omega[1] = 0.1
stdout            | info    | Wheel2.Joint2.InPortB.omega[2] = 0.1
stdout            | info    | Wheel2.Joint2.InPortB.omega[3] = 0.173205
stdout            | info    | Wheel2.Joint2.InPortB.r[1] = -1
stdout            | info    | Wheel2.Joint2.InPortB.r[2] = 1
stdout            | info    | Wheel2.Joint2.InPortB.r[3] = -1.73205
stdout            | info    | Wheel2.Joint2.InPortB.v[1] = -0.173205
stdout            | info    | Wheel2.Joint2.InPortB.v[2] = -0.141421
stdout            | info    | Wheel2.Joint2.InPortB.v[3] = 0.1
stdout            | info    | Wheel2.Joint2.OutPortA.F[1] = 0.0241421
stdout            | info    | Wheel2.Joint2.OutPortA.F[2] = 0.971716
stdout            | info    | Wheel2.Joint2.OutPortA.F[3] = 0.0418154
stdout            | info    | Wheel2.Joint2.OutPortA.M[1] = 1.07235e-12
stdout            | info    | Wheel2.Joint2.OutPortA.M[2] = -3.1685e-13
stdout            | info    | Wheel2.Joint2.OutPortA.M[3] = 1.85796e-12
stdout            | info    | Wheel2.Joint2.OutPortA.P[1] = -1
stdout            | info    | Wheel2.Joint2.OutPortA.P[2] = 1.70711
stdout            | info    | Wheel2.Joint2.OutPortA.P[3] = -1.73205
stdout            | info    | Wheel2.Joint2.OutPortB.P[1] = -1
stdout            | info    | Wheel2.Joint2.OutPortB.P[2] = 1.70711
stdout            | info    | Wheel2.Joint2.OutPortB.P[3] = -1.73205
stdout            | info    | Wheel2.Joint2.vB[1] = -0.29568
stdout            | info    | Wheel2.Joint2.vB[2] = -0.141421
stdout            | info    | Wheel2.Joint2.vB[3] = 0.170711
stdout            | info    | Wheel2.Joint3.InPortA.T[1,1] = 9.02056e-17
stdout            | info    | Wheel2.Joint3.InPortA.T[1,2] = -0.866025
stdout            | info    | Wheel2.Joint3.InPortA.T[1,3] = -0.5
stdout            | info    | Wheel2.Joint3.InPortA.T[2,1] = -1
stdout            | info    | Wheel2.Joint3.InPortA.T[2,2] = -1.31839e-16
stdout            | info    | Wheel2.Joint3.InPortA.T[2,3] = 0
stdout            | info    | Wheel2.Joint3.InPortA.T[3,1] = -1.11022e-16
stdout            | info    | Wheel2.Joint3.InPortA.T[3,2] = 0.5
stdout            | info    | Wheel2.Joint3.InPortA.T[3,3] = -0.866025
stdout            | info    | Wheel2.Joint3.InPortA.a[1] = -0.0206186
stdout            | info    | Wheel2.Joint3.InPortA.a[2] = 1.51901e-12
stdout            | info    | Wheel2.Joint3.InPortA.a[3] = 0.0349982
stdout            | info    | Wheel2.Joint3.InPortA.epsilon[1] = 0.0173205
stdout            | info    | Wheel2.Joint3.InPortA.epsilon[2] = 2.88791e-18
stdout            | info    | Wheel2.Joint3.InPortA.epsilon[3] = -0.01
stdout            | info    | Wheel2.Joint3.InPortA.omega[1] = 0.1
stdout            | info    | Wheel2.Joint3.InPortA.omega[2] = 0.1
stdout            | info    | Wheel2.Joint3.InPortA.omega[3] = 0.173205
stdout            | info    | Wheel2.Joint3.InPortA.r[1] = -0.387628
stdout            | info    | Wheel2.Joint3.InPortA.r[2] = 1
stdout            | info    | Wheel2.Joint3.InPortA.r[3] = -1.3785
stdout            | info    | Wheel2.Joint3.InPortA.v[1] = -0.20856
stdout            | info    | Wheel2.Joint3.InPortA.v[2] = -6.245e-17
stdout            | info    | Wheel2.Joint3.InPortA.v[3] = 0.0387628
stdout            | info    | Wheel2.Joint3.InPortB.T[1,1] = -0.866025
stdout            | info    | Wheel2.Joint3.InPortB.T[1,2] = 0
stdout            | info    | Wheel2.Joint3.InPortB.T[1,3] = -0.5
stdout            | info    | Wheel2.Joint3.InPortB.T[2,1] = 0
stdout            | info    | Wheel2.Joint3.InPortB.T[2,2] = 1
stdout            | info    | Wheel2.Joint3.InPortB.T[2,3] = 0
stdout            | info    | Wheel2.Joint3.InPortB.T[3,1] = 0.5
stdout            | info    | Wheel2.Joint3.InPortB.T[3,2] = 0
stdout            | info    | Wheel2.Joint3.InPortB.T[3,3] = -0.866025
stdout            | info    | Wheel2.Joint3.InPortB.a[1] = 0.01
stdout            | info    | Wheel2.Joint3.InPortB.a[2] = 0
stdout            | info    | Wheel2.Joint3.InPortB.a[3] = 0.0173205
stdout            | info    | Wheel2.Joint3.InPortB.epsilon[1] = 0.0173205
stdout            | info    | Wheel2.Joint3.InPortB.epsilon[2] = -3.16847e-13
stdout            | info    | Wheel2.Joint3.InPortB.epsilon[3] = -0.01
stdout            | info    | Wheel2.Joint3.InPortB.omega[1] = 0.1
stdout            | info    | Wheel2.Joint3.InPortB.omega[2] = 0.1
stdout            | info    | Wheel2.Joint3.InPortB.omega[3] = 0.173205
stdout            | info    | Wheel2.Joint3.InPortB.r[1] = -1
stdout            | info    | Wheel2.Joint3.InPortB.r[2] = 1
stdout            | info    | Wheel2.Joint3.InPortB.r[3] = -1.73205
stdout            | info    | Wheel2.Joint3.InPortB.v[1] = -0.173205
stdout            | info    | Wheel2.Joint3.InPortB.v[2] = -0.141421
stdout            | info    | Wheel2.Joint3.InPortB.v[3] = 0.1
stdout            | info    | Wheel2.Joint3.OutPortA.F[1] = -0.0206186
stdout            | info    | Wheel2.Joint3.OutPortA.F[2] = 1
stdout            | info    | Wheel2.Joint3.OutPortA.F[3] = 0.0349982
stdout            | info    | Wheel2.Joint3.OutPortA.M[1] = 0.0173205
stdout            | info    | Wheel2.Joint3.OutPortA.M[2] = 4.79384e-18
stdout            | info    | Wheel2.Joint3.OutPortA.M[3] = -0.01
stdout            | info    | Wheel2.Joint3.OutPortA.P[1] = -0.387628
stdout            | info    | Wheel2.Joint3.OutPortA.P[2] = 1
stdout            | info    | Wheel2.Joint3.OutPortA.P[3] = -1.3785
stdout            | info    | Wheel2.Joint3.OutPortB.P[1] = -0.387628
stdout            | info    | Wheel2.Joint3.OutPortB.P[2] = 1
stdout            | info    | Wheel2.Joint3.OutPortB.P[3] = -2.0856
stdout            | info    | Wheel2.Joint3.vB[1] = -0.20856
stdout            | info    | Wheel2.Joint3.vB[2] = -6.245e-17
stdout            | info    | Wheel2.Joint3.vB[3] = 0.0387628
stdout            | info    | Wheel2.OutPortK.T[1,1] = -0.866025
stdout            | info    | Wheel2.OutPortK.T[1,2] = 0
stdout            | info    | Wheel2.OutPortK.T[1,3] = -0.5
stdout            | info    | Wheel2.OutPortK.T[2,1] = 0
stdout            | info    | Wheel2.OutPortK.T[2,2] = 1
stdout            | info    | Wheel2.OutPortK.T[2,3] = 0
stdout            | info    | Wheel2.OutPortK.T[3,1] = 0.5
stdout            | info    | Wheel2.OutPortK.T[3,2] = 0
stdout            | info    | Wheel2.OutPortK.T[3,3] = -0.866025
stdout            | info    | Wheel2.OutPortK.a[1] = 0.01
stdout            | info    | Wheel2.OutPortK.a[2] = 0
stdout            | info    | Wheel2.OutPortK.a[3] = 0.0173205
stdout            | info    | Wheel2.OutPortK.epsilon[1] = 0.0173205
stdout            | info    | Wheel2.OutPortK.epsilon[2] = -3.16847e-13
stdout            | info    | Wheel2.OutPortK.epsilon[3] = -0.01
stdout            | info    | Wheel2.OutPortK.omega[1] = 0.1
stdout            | info    | Wheel2.OutPortK.omega[2] = 0.1
stdout            | info    | Wheel2.OutPortK.omega[3] = 0.173205
stdout            | info    | Wheel2.OutPortK.r[1] = -1
stdout            | info    | Wheel2.OutPortK.r[2] = 1
stdout            | info    | Wheel2.OutPortK.r[3] = -1.73205
stdout            | info    | Wheel2.OutPortK.v[1] = -0.173205
stdout            | info    | Wheel2.OutPortK.v[2] = -0.141421
stdout            | info    | Wheel2.OutPortK.v[3] = 0.1
stdout            | info    | Wheel2.Roller0.InPort.F[1] = 1.73472e-11
stdout            | info    | Wheel2.Roller0.InPort.F[2] = 8.33333
stdout            | info    | Wheel2.Roller0.InPort.F[3] = 0
stdout            | info    | Wheel2.Roller0.InPort.M[1] = 0
stdout            | info    | Wheel2.Roller0.InPort.M[2] = 0
stdout            | info    | Wheel2.Roller0.InPort.M[3] = 0
stdout            | info    | Wheel2.Roller0.InPort.P[1] = -1
stdout            | info    | Wheel2.Roller0.InPort.P[2] = 0
stdout            | info    | Wheel2.Roller0.InPort.P[3] = -1.73205
stdout            | info    | Wheel2.Roller0.InPort1.F[1] = -0.00414214
stdout            | info    | Wheel2.Roller0.InPort1.F[2] = -7.30505
stdout            | info    | Wheel2.Roller0.InPort1.F[3] = -0.00717439
stdout            | info    | Wheel2.Roller0.InPort1.M[1] = -1.12715e-12
stdout            | info    | Wheel2.Roller0.InPort1.M[2] = -3.16845e-13
stdout            | info    | Wheel2.Roller0.InPort1.M[3] = -1.95179e-12
stdout            | info    | Wheel2.Roller0.InPort1.P[1] = -1
stdout            | info    | Wheel2.Roller0.InPort1.P[2] = 0.292893
stdout            | info    | Wheel2.Roller0.InPort1.P[3] = -1.73205
stdout            | info    | Wheel2.Roller0.OutPort.T[1,1] = -0.866025
stdout            | info    | Wheel2.Roller0.OutPort.T[1,2] = 0
stdout            | info    | Wheel2.Roller0.OutPort.T[1,3] = -0.5
stdout            | info    | Wheel2.Roller0.OutPort.T[2,1] = 0
stdout            | info    | Wheel2.Roller0.OutPort.T[2,2] = 1
stdout            | info    | Wheel2.Roller0.OutPort.T[2,3] = 0
stdout            | info    | Wheel2.Roller0.OutPort.T[3,1] = 0.5
stdout            | info    | Wheel2.Roller0.OutPort.T[3,2] = 0
stdout            | info    | Wheel2.Roller0.OutPort.T[3,3] = -0.866025
stdout            | info    | Wheel2.Roller0.OutPort.a[1] = -0.00414214
stdout            | info    | Wheel2.Roller0.OutPort.a[2] = 0.0282843
stdout            | info    | Wheel2.Roller0.OutPort.a[3] = -0.00717439
stdout            | info    | Wheel2.Roller0.OutPort.epsilon[1] = -1.12759e-12
stdout            | info    | Wheel2.Roller0.OutPort.epsilon[2] = -3.16847e-13
stdout            | info    | Wheel2.Roller0.OutPort.epsilon[3] = 3.12909e-12
stdout            | info    | Wheel2.Roller0.OutPort.omega[1] = 0.1
stdout            | info    | Wheel2.Roller0.OutPort.omega[2] = 0.1
stdout            | info    | Wheel2.Roller0.OutPort.omega[3] = 0.173205
stdout            | info    | Wheel2.Roller0.OutPort.r[1] = -1
stdout            | info    | Wheel2.Roller0.OutPort.r[2] = 0.292893
stdout            | info    | Wheel2.Roller0.OutPort.r[3] = -1.73205
stdout            | info    | Wheel2.Roller0.OutPort.v[1] = -0.0507306
stdout            | info    | Wheel2.Roller0.OutPort.v[2] = -0.141421
stdout            | info    | Wheel2.Roller0.OutPort.v[3] = 0.0292893
stdout            | info    | Wheel2.Roller1.InPort.F[1] = 0
stdout            | info    | Wheel2.Roller1.InPort.F[2] = 0
stdout            | info    | Wheel2.Roller1.InPort.F[3] = 0
stdout            | info    | Wheel2.Roller1.InPort.M[1] = 0
stdout            | info    | Wheel2.Roller1.InPort.M[2] = 0
stdout            | info    | Wheel2.Roller1.InPort.M[3] = 0
stdout            | info    | Wheel2.Roller1.InPort.P[1] = -1.61237
stdout            | info    | Wheel2.Roller1.InPort.P[2] = -0.308724
stdout            | info    | Wheel2.Roller1.InPort.P[3] = -2.0856
stdout            | info    | Wheel2.Roller1.InPort1.F[1] = 0.0406186
stdout            | info    | Wheel2.Roller1.InPort1.F[2] = 1
stdout            | info    | Wheel2.Roller1.InPort1.F[3] = -0.000357161
stdout            | info    | Wheel2.Roller1.InPort1.M[1] = 0.0173205
stdout            | info    | Wheel2.Roller1.InPort1.M[2] = 3.99891e-18
stdout            | info    | Wheel2.Roller1.InPort1.M[3] = -0.01
stdout            | info    | Wheel2.Roller1.InPort1.P[1] = -1.61237
stdout            | info    | Wheel2.Roller1.InPort1.P[2] = 1
stdout            | info    | Wheel2.Roller1.InPort1.P[3] = -2.0856
stdout            | info    | Wheel2.Roller1.OutPort.T[1,1] = -1.17961e-16
stdout            | info    | Wheel2.Roller1.OutPort.T[1,2] = 0.866025
stdout            | info    | Wheel2.Roller1.OutPort.T[1,3] = -0.5
stdout            | info    | Wheel2.Roller1.OutPort.T[2,1] = 1
stdout            | info    | Wheel2.Roller1.OutPort.T[2,2] = 1.04083e-16
stdout            | info    | Wheel2.Roller1.OutPort.T[2,3] = 0
stdout            | info    | Wheel2.Roller1.OutPort.T[3,1] = 1.11022e-16
stdout            | info    | Wheel2.Roller1.OutPort.T[3,2] = -0.5
stdout            | info    | Wheel2.Roller1.OutPort.T[3,3] = -0.866025
stdout            | info    | Wheel2.Roller1.OutPort.a[1] = 0.0406186
stdout            | info    | Wheel2.Roller1.OutPort.a[2] = -1.51701e-12
stdout            | info    | Wheel2.Roller1.OutPort.a[3] = -0.000357161
stdout            | info    | Wheel2.Roller1.OutPort.epsilon[1] = 0.0173205
stdout            | info    | Wheel2.Roller1.OutPort.epsilon[2] = 4.45754e-19
stdout            | info    | Wheel2.Roller1.OutPort.epsilon[3] = -0.01
stdout            | info    | Wheel2.Roller1.OutPort.omega[1] = 0.1
stdout            | info    | Wheel2.Roller1.OutPort.omega[2] = 0.1
stdout            | info    | Wheel2.Roller1.OutPort.omega[3] = 0.173205
stdout            | info    | Wheel2.Roller1.OutPort.r[1] = -1.61237
stdout            | info    | Wheel2.Roller1.OutPort.r[2] = 1
stdout            | info    | Wheel2.Roller1.OutPort.r[3] = -2.0856
stdout            | info    | Wheel2.Roller1.OutPort.v[1] = -0.13785
stdout            | info    | Wheel2.Roller1.OutPort.v[2] = -0.282843
stdout            | info    | Wheel2.Roller1.OutPort.v[3] = 0.161237
stdout            | info    | Wheel2.Roller2.InPort.F[1] = 0
stdout            | info    | Wheel2.Roller2.InPort.F[2] = -7.40958e-16
stdout            | info    | Wheel2.Roller2.InPort.F[3] = 0
stdout            | info    | Wheel2.Roller2.InPort.M[1] = 0
stdout            | info    | Wheel2.Roller2.InPort.M[2] = 0
stdout            | info    | Wheel2.Roller2.InPort.M[3] = 0
stdout            | info    | Wheel2.Roller2.InPort.P[1] = -2.13339
stdout            | info    | Wheel2.Roller2.InPort.P[2] = 1.70711
stdout            | info    | Wheel2.Roller2.InPort.P[3] = -1.07769
stdout            | info    | Wheel2.Roller2.InPort1.F[1] = 0.0241421
stdout            | info    | Wheel2.Roller2.InPort1.F[2] = 0.971716
stdout            | info    | Wheel2.Roller2.InPort1.F[3] = 0.0418154
stdout            | info    | Wheel2.Roller2.InPort1.M[1] = 1.07235e-12
stdout            | info    | Wheel2.Roller2.InPort1.M[2] = -3.1685e-13
stdout            | info    | Wheel2.Roller2.InPort1.M[3] = 1.85796e-12
stdout            | info    | Wheel2.Roller2.InPort1.P[1] = -1
stdout            | info    | Wheel2.Roller2.InPort1.P[2] = 1.70711
stdout            | info    | Wheel2.Roller2.InPort1.P[3] = -1.73205
stdout            | info    | Wheel2.Roller2.OutPort.T[1,1] = 0.866025
stdout            | info    | Wheel2.Roller2.OutPort.T[1,2] = 1.06058e-16
stdout            | info    | Wheel2.Roller2.OutPort.T[1,3] = -0.5
stdout            | info    | Wheel2.Roller2.OutPort.T[2,1] = 1.22465e-16
stdout            | info    | Wheel2.Roller2.OutPort.T[2,2] = -1
stdout            | info    | Wheel2.Roller2.OutPort.T[2,3] = 0
stdout            | info    | Wheel2.Roller2.OutPort.T[3,1] = -0.5
stdout            | info    | Wheel2.Roller2.OutPort.T[3,2] = -6.12323e-17
stdout            | info    | Wheel2.Roller2.OutPort.T[3,3] = -0.866025
stdout            | info    | Wheel2.Roller2.OutPort.a[1] = 0.0241421
stdout            | info    | Wheel2.Roller2.OutPort.a[2] = -0.0282843
stdout            | info    | Wheel2.Roller2.OutPort.a[3] = 0.0418154
stdout            | info    | Wheel2.Roller2.OutPort.epsilon[1] = 1.07244e-12
stdout            | info    | Wheel2.Roller2.OutPort.epsilon[2] = -3.16852e-13
stdout            | info    | Wheel2.Roller2.OutPort.epsilon[3] = 1.85889e-12
stdout            | info    | Wheel2.Roller2.OutPort.omega[1] = 0.1
stdout            | info    | Wheel2.Roller2.OutPort.omega[2] = 0.1
stdout            | info    | Wheel2.Roller2.OutPort.omega[3] = 0.173205
stdout            | info    | Wheel2.Roller2.OutPort.r[1] = -1
stdout            | info    | Wheel2.Roller2.OutPort.r[2] = 1.70711
stdout            | info    | Wheel2.Roller2.OutPort.r[3] = -1.73205
stdout            | info    | Wheel2.Roller2.OutPort.v[1] = -0.29568
stdout            | info    | Wheel2.Roller2.OutPort.v[2] = -0.141421
stdout            | info    | Wheel2.Roller2.OutPort.v[3] = 0.170711
stdout            | info    | Wheel2.Roller3.InPort.F[1] = 0
stdout            | info    | Wheel2.Roller3.InPort.F[2] = 0
stdout            | info    | Wheel2.Roller3.InPort.F[3] = 0
stdout            | info    | Wheel2.Roller3.InPort.M[1] = 0
stdout            | info    | Wheel2.Roller3.InPort.M[2] = 0
stdout            | info    | Wheel2.Roller3.InPort.M[3] = 0
stdout            | info    | Wheel2.Roller3.InPort.P[1] = -0.387628
stdout            | info    | Wheel2.Roller3.InPort.P[2] = -0.308724
stdout            | info    | Wheel2.Roller3.InPort.P[3] = -1.3785
stdout            | info    | Wheel2.Roller3.InPort1.F[1] = -0.0206186
stdout            | info    | Wheel2.Roller3.InPort1.F[2] = 1
stdout            | info    | Wheel2.Roller3.InPort1.F[3] = 0.0349982
stdout            | info    | Wheel2.Roller3.InPort1.M[1] = 0.0173205
